timestamp,userId,dayOfWeek,hourOfDay,minuteOfHour,device_activity,device_batteryLevel,device_screenActive,device_appInForeground,device_audioPlaying,responseTime
2025-04-03 19:33:56.642509,user_3,3,19,33,0.4274039490488908,0.9460977100499146,1,1,0,164.58072734910337
2025-04-03 19:41:58.744528,user_2,3,19,41,0.0761732573439744,0.13313265795599763,1,1,1,145.55631459943893
2025-04-03 19:47:44.097792,user_1,3,19,47,0.28899648840614467,0.4319621719001916,1,1,0,105.45494799310654
2025-04-03 20:59:55.395261,user_3,3,20,59,0.09452250396042805,0.4696849611137734,0,0,0,73.49848384778744
2025-04-03 21:35:57.619772,user_5,3,21,35,0.39991558021359064,0.9278030825988016,0,0,0,193.92466131514612
2025-04-03 22:16:54.067480,user_7,3,22,16,0.8499037645399328,0.32051499925482296,0,1,0,32.97501646565445
2025-04-03 22:19:09.737805,user_10,3,22,19,0.5739959113628295,0.3539256534397076,0,1,0,64.48304305512039
2025-04-03 22:19:33.292289,user_8,3,22,19,0.9473372187224148,0.618497163895942,1,1,0,148.62579887589337
2025-04-03 22:55:58.771760,user_4,3,22,55,0.6082661667983567,0.14409659113753734,0,0,0,212.56095430917563
2025-04-03 23:19:53.207039,user_2,3,23,19,0.7162870529224578,0.47356031548152816,0,0,0,851.8628118826747
2025-04-03 23:30:54.577038,user_9,3,23,30,0.1403165023685513,0.20473086723965045,0,0,0,332.6293010711874
2025-04-03 23:44:16.537944,user_4,3,23,44,0.15702934510234556,0.7225859068552536,0,0,0,248.768094300966
2025-04-03 23:45:32.831718,user_5,3,23,45,0.6277699475754158,0.7931515402603799,0,1,0,243.14768640775284
2025-04-04 00:00:04.026620,user_8,4,0,0,0.7553370865575341,0.5091814593202726,0,0,0,303.705765818653
2025-04-04 00:13:48.514892,user_7,4,0,13,0.6311079261166327,0.8019037267523266,0,0,1,49.844964187353305
2025-04-04 00:50:41.200822,user_7,4,0,50,0.6730486466541752,0.7901493120184562,0,1,1,584.813243667964
2025-04-04 00:57:23.570468,user_1,4,0,57,0.683754054264113,0.8237152504440645,1,0,1,243.85195581806073
2025-04-04 01:37:14.487806,user_7,4,1,37,0.12639039439677469,0.11419669566703876,1,0,1,16.396584644403976
2025-04-04 01:58:50.498065,user_3,4,1,58,0.7630842261303051,0.816476076594863,0,0,0,214.72789328962594
2025-04-04 02:17:20.118860,user_3,4,2,17,0.2773917962338496,0.6886068059816332,1,1,1,32.488807413493554
2025-04-04 02:37:04.220259,user_3,4,2,37,0.828054441751065,0.9061145167869448,1,1,1,308.0160509703984
2025-04-04 03:11:01.956923,user_6,4,3,11,0.2862400407900527,0.5294282717683458,0,0,0,585.42237066078
2025-04-04 03:15:03.494772,user_10,4,3,15,0.58288729725393,0.6349769263290039,1,1,0,44.520778210279964
2025-04-04 05:54:12.707978,user_10,4,5,54,0.7858072559948128,0.5230915268040188,0,0,0,826.6711007913243
2025-04-04 06:02:13.705473,user_8,4,6,2,0.9803666637323589,0.9052026801334538,1,1,0,343.0231522644023
2025-04-04 06:39:26.095275,user_1,4,6,39,0.8752620736781209,0.46293254056761984,0,1,0,270.9888563717088
2025-04-04 06:49:25.342492,user_4,4,6,49,0.24808641455276947,0.30692005967709124,0,1,0,121.17937342714518
2025-04-04 07:14:00.683800,user_1,4,7,14,0.5926882938166304,0.804532086209562,0,1,0,206.9621424272015
2025-04-04 07:32:38.729549,user_7,4,7,32,0.6734386376935032,0.829934652709473,0,1,0,269.5565784848793
2025-04-04 07:44:35.686533,user_3,4,7,44,0.3900514070685146,0.44619491670430067,0,1,0,19.72796540124556
2025-04-04 08:21:27.044144,user_4,4,8,21,0.18116562500490863,0.2951038784421502,0,0,1,336.4829893545452
2025-04-04 08:26:26.974020,user_5,4,8,26,0.8146298456987257,0.3862078688047248,1,1,0,55.417404813115915
2025-04-04 08:34:33.174641,user_7,4,8,34,0.056163618167156426,0.7325742077184928,0,0,1,183.78023212977106
2025-04-04 08:51:38.436607,user_6,4,8,51,0.7126782650320432,0.2936116192544476,1,0,0,201.76043695216498
2025-04-04 08:53:34.555857,user_7,4,8,53,0.2612161084466219,0.8839192794848298,1,0,1,122.43869373873338
2025-04-04 09:00:04.261485,user_2,4,9,0,0.6248652541608718,0.5599362484916994,0,0,0,207.80099849950193
2025-04-04 09:19:20.242922,user_4,4,9,19,0.0017006897057189052,0.7689765146994215,1,1,1,123.74319327509333
2025-04-04 09:45:32.316395,user_4,4,9,45,0.22103877070128553,0.3401581830230289,1,1,0,41.5492117806425
2025-04-04 10:37:42.865111,user_2,4,10,37,0.7441841362589482,0.30722485698034296,0,0,0,47.72226212271586
2025-04-04 10:47:02.581374,user_5,4,10,47,0.4785272111701918,0.17730795792744083,1,0,1,27.366268229891062
2025-04-04 10:55:52.967353,user_2,4,10,55,0.8051897965043626,0.7575118755228627,1,0,1,97.94406844008786
2025-04-04 10:56:00.420091,user_7,4,10,56,0.22812773123465424,0.2528889971074692,0,1,1,96.27686300064505
2025-04-04 11:14:19.475959,user_10,4,11,14,0.7086454846368576,0.7210274274897737,0,0,0,190.19532749883732
2025-04-04 11:14:28.864979,user_7,4,11,14,0.30759384568050474,0.8779943762815156,1,1,0,74.07860747781721
2025-04-04 11:55:37.451889,user_8,4,11,55,0.2388166626299777,0.13676668443333218,1,1,1,121.47188524236951
2025-04-04 12:38:32.543005,user_4,4,12,38,0.018538533719941963,0.6818179972093866,0,1,0,100.6707436269015
2025-04-04 12:45:40.970677,user_5,4,12,45,0.44186736587320374,0.35670911795879545,0,0,0,38.134668546429864
2025-04-04 14:33:13.540739,user_6,4,14,33,0.44055441565060016,0.5106509031030277,0,0,1,203.084100340272
2025-04-04 14:36:59.850523,user_5,4,14,36,0.9339273826182588,0.5941789231850774,1,0,1,25.705828243494008
2025-04-04 14:55:14.464142,user_10,4,14,55,0.6486242455781359,0.17822833412805372,1,1,1,90.67243262153163
2025-04-04 16:22:42.995439,user_5,4,16,22,0.45413082792213755,0.31939106704755005,0,0,0,7.391735352821435
2025-04-04 16:38:41.755113,user_5,4,16,38,0.05498873390971992,0.80840300678753,1,0,1,113.826823325633
2025-04-04 17:05:47.306218,user_1,4,17,5,0.21099280170654477,0.19587352258861168,0,1,0,28.402951782848067
2025-04-04 17:06:47.822784,user_1,4,17,6,0.7131367268595978,0.9255656863932518,0,0,0,261.3676751563863
2025-04-04 17:16:47.155849,user_4,4,17,16,0.14775744244276134,0.7042485005490108,0,1,0,13.368672629562992
2025-04-04 20:02:35.766812,user_9,4,20,2,0.8448221069906587,0.8794508307067556,1,0,0,234.49172820669776
2025-04-04 20:02:41.942984,user_8,4,20,2,0.9053849214912678,0.573419370005208,0,0,1,136.57136874800864
2025-04-04 20:11:09.939412,user_2,4,20,11,0.6303263134786072,0.7148642848502139,0,0,1,132.72910115537204
2025-04-04 20:11:40.727938,user_3,4,20,11,0.9836202199194151,0.9254446840173421,0,1,1,27.086950903302913
2025-04-04 20:15:22.443456,user_7,4,20,15,0.5218096500477933,0.17898109990084143,1,1,1,54.53757177021826
2025-04-04 20:49:39.788230,user_3,4,20,49,0.415746352496805,0.504406790774474,1,1,1,44.35957621007016
2025-04-04 20:58:38.070233,user_9,4,20,58,0.34944955255210153,0.35126788724005403,1,1,0,62.45937284824417
2025-04-04 21:52:19.710054,user_9,4,21,52,0.9011294609509608,0.4064156857591077,1,1,0,109.91618597591875
2025-04-04 22:21:18.730644,user_2,4,22,21,0.7892539304572453,0.19951248001227587,0,0,1,253.68226522929146
2025-04-04 22:28:26.686671,user_9,4,22,28,0.8027495046828567,0.9610495617597895,0,0,0,61.78402369502707
2025-04-04 22:49:37.916272,user_1,4,22,49,0.7101345920720904,0.6631018181486922,0,0,0,110.80223920071529
2025-04-04 22:52:31.587733,user_2,4,22,52,0.7018549105851575,0.6436109364561706,1,0,1,49.573279484029996
2025-04-04 22:59:51.544042,user_7,4,22,59,0.10141737020615627,0.22152174775861969,0,1,0,160.9866300151663
2025-04-04 23:27:09.907847,user_4,4,23,27,0.693918856439742,0.2228953897464233,0,0,0,655.515698698279
2025-04-04 23:54:43.023518,user_7,4,23,54,0.6860362836027474,0.5133787071157988,0,0,1,365.07790696488547
2025-04-05 00:08:19.740083,user_9,5,0,8,0.5310281032751402,0.9970301787584315,0,0,0,520.9072988516203
2025-04-05 00:23:55.512585,user_7,5,0,23,0.6781955224653337,0.15452005226255955,0,0,1,703.516937101852
2025-04-05 00:35:16.966643,user_1,5,0,35,0.2350094792933889,0.7810584916902081,1,0,1,443.6574306136072
2025-04-05 01:00:04.257369,user_1,5,1,0,0.8286644000744176,0.5552636531761986,0,0,1,698.9098463621553
2025-04-05 01:10:27.735224,user_8,5,1,10,0.7906870008891438,0.956184348467357,0,1,1,78.10721352024717
2025-04-05 01:30:32.821024,user_10,5,1,30,0.8138311953394488,0.6953296588971768,1,1,1,28.296207569056236
2025-04-05 02:08:34.660157,user_6,5,2,8,0.8160486697626751,0.328047164176593,1,0,1,556.469719430022
2025-04-05 02:11:15.009862,user_4,5,2,11,0.9430795479661264,0.8952233639546066,1,0,1,380.93276372052117
2025-04-05 02:52:24.045835,user_10,5,2,52,0.9128946923787777,0.3721133614808113,0,0,1,811.7622086797742
2025-04-05 03:44:24.854682,user_1,5,3,44,0.1120659639085565,0.17803352739851838,0,1,0,217.5807214579813
2025-04-05 03:52:31.003619,user_6,5,3,52,0.5037828747900257,0.5761990141195857,1,0,1,429.3168782595077
2025-04-05 03:54:01.392907,user_6,5,3,54,0.05409157538962983,0.4560970602916307,1,0,1,287.1449329437221
2025-04-05 04:12:04.865633,user_3,5,4,12,0.38239718135855927,0.8537492774530134,1,1,0,376.3608364452363
2025-04-05 04:36:08.788845,user_3,5,4,36,0.5456456175743274,0.4857072137920281,0,1,1,596.3528275540676
2025-04-05 04:57:46.312981,user_2,5,4,57,0.33992249055550017,0.887487956467164,1,1,0,107.79225393910141
2025-04-05 05:17:43.431749,user_3,5,5,17,0.8148360268035579,0.18245086593781953,1,1,1,219.08860995951957
2025-04-05 05:38:20.744113,user_4,5,5,38,0.7191121189681176,0.8823468784466367,0,0,0,192.27461712268513
2025-04-05 05:43:34.259165,user_1,5,5,43,0.8509961916029993,0.2069704329468848,0,0,0,649.967992852076
2025-04-05 06:24:28.613395,user_7,5,6,24,0.9245981695750397,0.9096076265662275,0,1,0,809.8487862939643
2025-04-05 07:42:19.367830,user_4,5,7,42,0.9197521263555206,0.9982252011537751,0,1,1,34.431580271887114
2025-04-05 07:43:28.283697,user_1,5,7,43,0.9792183445474925,0.7799392055112999,0,0,1,251.4136131490834
2025-04-05 08:03:27.772048,user_1,5,8,3,0.54276690374247,0.900930278111507,0,1,1,27.51587738683901
2025-04-05 08:34:33.792982,user_6,5,8,34,0.7761523625328927,0.26673518327719464,1,0,1,349.14123854270036
2025-04-05 08:37:22.705964,user_6,5,8,37,0.5297369331387447,0.9364013765814961,0,1,0,34.70286688076179
2025-04-05 09:01:56.306713,user_6,5,9,1,0.5762367230248895,0.3411473880566709,0,1,0,62.355059260947435
2025-04-05 09:08:58.383865,user_8,5,9,8,0.1757296137473584,0.38234186841501056,1,0,1,13.380801383299913
2025-04-05 09:18:56.560821,user_5,5,9,18,0.13164757602298915,0.8555638436848751,0,1,1,202.91311496707692
2025-04-05 09:35:59.536289,user_9,5,9,35,0.6542769997795821,0.1302578769970361,1,1,0,143.20433237141296
2025-04-05 10:11:46.000376,user_8,5,10,11,0.03933282740408328,0.8612129260794259,0,0,0,17.28897478743777
2025-04-05 10:15:34.116682,user_9,5,10,15,0.6415723614798663,0.8604434513437635,1,1,0,33.78329195796187
2025-04-05 10:15:47.868427,user_8,5,10,15,0.9181958613037714,0.823815416021629,1,0,1,193.5791378711012
2025-04-05 10:21:08.068496,user_3,5,10,21,0.7144248052765981,0.43334833238868486,1,0,0,110.23402830821102
2025-04-05 10:46:18.567715,user_10,5,10,46,0.6898511234336223,0.5429202550729764,1,0,0,39.01445314449655
2025-04-05 10:52:10.524684,user_1,5,10,52,0.10751758719939664,0.9402190332050493,1,1,1,128.8070218371872
2025-04-05 10:58:41.739741,user_4,5,10,58,0.900687331713662,0.2344289163263198,1,0,1,93.09717538369527
2025-04-05 11:02:40.072426,user_7,5,11,2,0.7879355814702484,0.6182374269115499,0,1,1,89.14798035298097
2025-04-05 11:57:48.059230,user_8,5,11,57,0.5391543518018826,0.7862472406157645,1,0,0,63.31130699884219
2025-04-05 11:57:56.429390,user_8,5,11,57,0.9117999127879189,0.43455879517685136,1,1,0,236.71428413458838
2025-04-05 12:03:39.038679,user_3,5,12,3,0.7040748668506075,0.6678759528137359,0,0,0,238.49375639796693
2025-04-05 12:11:16.056128,user_5,5,12,11,0.3390116639834473,0.509094344507188,1,1,0,88.06200939021078
2025-04-05 12:23:02.542204,user_3,5,12,23,0.48088174670528605,0.3931711477646293,0,1,0,173.80466974635328
2025-04-05 12:25:00.308010,user_9,5,12,25,0.44883632042586097,0.9204340395097842,0,1,0,153.04340325625603
2025-04-05 13:06:58.832405,user_9,5,13,6,0.31935321733462685,0.7323048808014432,1,1,0,57.00193250128843
2025-04-05 13:42:07.636145,user_4,5,13,42,0.9195802134363906,0.962596369913735,0,1,0,166.95910224240416
2025-04-05 13:46:33.595954,user_7,5,13,46,0.9596611096956446,0.45421296002279193,1,1,1,111.73743279102241
2025-04-05 14:42:28.801237,user_8,5,14,42,0.8350366222549532,0.8328079303826655,1,0,0,208.8680271256056
2025-04-05 15:12:03.693811,user_5,5,15,12,0.37345805914141017,0.47854705901458783,0,0,0,177.33140413741685
2025-04-05 15:30:13.990269,user_7,5,15,30,0.6468178795924369,0.6789177291688064,0,1,0,201.9619760726171
2025-04-05 15:30:41.298142,user_7,5,15,30,0.3362950395401928,0.5658578376029173,1,0,0,13.778174736524944
2025-04-05 15:33:16.792276,user_6,5,15,33,0.50371185513636,0.9762740032874702,1,0,0,53.624857496550035
2025-04-05 15:42:17.032652,user_8,5,15,42,0.951919739577563,0.6793465728391177,0,0,0,295.7034587088756
2025-04-05 16:31:23.255435,user_2,5,16,31,0.29652031785093624,0.997439011997488,1,0,1,127.41198631176036
2025-04-05 16:44:35.002575,user_10,5,16,44,0.5233393898413051,0.1687607008068091,0,0,1,290.79331823476855
2025-04-05 16:49:43.432909,user_3,5,16,49,0.12600367358169606,0.23532119763372672,0,0,0,319.490382519486
2025-04-05 17:09:49.123288,user_1,5,17,9,0.7979544455425638,0.9079436084676878,0,1,1,89.76240860558927
2025-04-05 17:14:06.905853,user_8,5,17,14,0.4840786755025668,0.20032182775499172,0,0,0,243.26809197626284
2025-04-05 18:01:43.884686,user_9,5,18,1,0.053372960086639054,0.6518587595414412,0,0,1,367.95595560310954
2025-04-05 18:35:24.445320,user_4,5,18,35,0.7929928368314814,0.6577064833516226,0,1,0,487.5413995227095
2025-04-05 18:50:11.198326,user_9,5,18,50,0.8482632563359157,0.9206708290679775,0,0,1,267.5604607915343
2025-04-05 19:00:45.493620,user_7,5,19,0,0.5321738604563998,0.8059180556141088,0,1,1,191.72367009932552
2025-04-05 19:10:32.129713,user_2,5,19,10,0.2371174366827271,0.12816024699200398,1,1,0,137.21536641761546
2025-04-05 19:28:24.725053,user_3,5,19,28,0.7387492967619106,0.9638438569087351,0,1,0,201.40140305667228
2025-04-05 20:15:37.020093,user_2,5,20,15,0.5021168303291804,0.6391739159656212,0,1,1,372.5036416303842
2025-04-05 20:17:10.914996,user_6,5,20,17,0.25321830164219417,0.5050125239554316,1,1,1,157.02590144744897
2025-04-05 20:37:19.420173,user_8,5,20,37,0.47950449524562344,0.43739774817003474,1,1,0,67.92503528399182
2025-04-05 20:45:07.147042,user_4,5,20,45,0.05193412777226436,0.8607678228787377,1,0,0,147.67602755888126
2025-04-05 21:00:54.796056,user_1,5,21,0,0.8794938866945293,0.8141528014321167,1,1,1,32.379404561534244
2025-04-05 21:01:38.075619,user_8,5,21,1,0.12742546390966358,0.2986008597455919,0,0,0,231.0717133414201
2025-04-05 21:16:01.891395,user_6,5,21,16,0.11367413378624291,0.14265359336282643,0,0,1,254.7487605801697
2025-04-05 21:19:10.353641,user_7,5,21,19,0.45529510757140057,0.9091742423209029,1,0,1,173.72954422916123
2025-04-05 22:51:20.188275,user_5,5,22,51,0.9617864484206174,0.24649470066381657,0,1,0,422.12822272498704
2025-04-05 23:04:58.722539,user_9,5,23,4,0.9897004917430903,0.7768349180247994,1,0,1,689.8515109236668
2025-04-06 00:28:58.273867,user_5,6,0,28,0.22436684890904568,0.42959756307359653,0,1,0,138.9330446890661
2025-04-06 01:14:12.396817,user_10,6,1,14,0.30570574488322433,0.8524680141518858,0,1,1,43.003192551544835
2025-04-06 01:14:52.792636,user_1,6,1,14,0.3702475570030338,0.8005531328470114,0,1,1,738.9484600274665
2025-04-06 01:21:27.330617,user_8,6,1,21,0.26649406867911507,0.8502183739959219,0,0,1,76.4383713854711
2025-04-06 01:50:16.354909,user_5,6,1,50,0.1905973975022769,0.8325253914814223,1,1,0,383.49326834872824
2025-04-06 02:11:00.223664,user_9,6,2,11,0.206081018457409,0.57542920330977,1,1,0,127.9735586696725
2025-04-06 02:42:58.230185,user_7,6,2,42,0.4112801841280149,0.4232104492692386,0,0,1,228.13923218282258
2025-04-06 03:18:27.317879,user_3,6,3,18,0.7250127217974461,0.2825156018023694,0,1,0,1070.391200649107
2025-04-06 03:38:58.871313,user_3,6,3,38,0.7616123601370389,0.35582403526646134,0,0,1,54.678284391616046
2025-04-06 03:43:01.297488,user_8,6,3,43,0.020667144781105318,0.23840950492612709,1,1,0,62.77611165377454
2025-04-06 03:52:23.179670,user_2,6,3,52,0.022377386234347596,0.919184886119147,1,1,0,346.94910745503927
2025-04-06 04:35:38.430464,user_3,6,4,35,0.025479217752673478,0.5932387681890409,1,1,1,201.5833004469702
2025-04-06 04:57:21.175380,user_2,6,4,57,0.46278705938364195,0.41561083512411645,0,1,0,587.2041572705118
2025-04-06 05:12:53.581623,user_9,6,5,12,0.2109271520265854,0.2782271022647893,1,1,0,129.89101215656655
2025-04-06 05:41:48.023306,user_6,6,5,41,0.5261930758212079,0.4307211249520369,1,0,0,451.2341516784018
2025-04-06 06:15:17.279619,user_7,6,6,15,0.5460654706483603,0.8134788030192516,0,0,0,679.0953575895618
2025-04-06 06:46:00.212427,user_1,6,6,46,0.35334843839996755,0.5786218764774346,0,1,0,585.40091045616
2025-04-06 08:15:56.641695,user_8,6,8,15,0.25870844786975067,0.7958938352367018,1,0,0,21.28093874944746
2025-04-06 09:30:41.899394,user_5,6,9,30,0.10193239908546148,0.11237001116643199,0,1,1,65.83562635477102
2025-04-06 09:30:48.786966,user_7,6,9,30,0.07186714480505807,0.8101074524384194,0,0,0,64.2253831049195
2025-04-06 09:35:44.291092,user_3,6,9,35,0.8734557572875263,0.4257982291019454,1,1,0,235.48586618768843
2025-04-06 09:45:17.489256,user_9,6,9,45,0.01849894072814784,0.5863650938220739,0,1,0,213.55739400640255
2025-04-06 09:53:22.489845,user_10,6,9,53,0.04785972249637527,0.3380310589032333,0,0,0,188.11430973107556
2025-04-06 09:56:34.507579,user_6,6,9,56,0.00289733951908544,0.6477249718776189,0,0,1,160.11862825733482
2025-04-06 10:02:51.385727,user_5,6,10,2,0.48187011152535664,0.6935756234052033,0,1,0,104.98946135740466
2025-04-06 10:08:39.798376,user_7,6,10,8,0.8319541492836771,0.2586676298577015,1,1,0,281.9513640900166
2025-04-06 10:54:26.378695,user_2,6,10,54,0.598536779071626,0.8242212419693032,0,1,1,118.26120969753684
2025-04-06 11:22:52.871817,user_9,6,11,22,0.08130127872011961,0.5598742536915619,1,0,1,24.8827907325462
2025-04-06 11:39:41.995483,user_9,6,11,39,0.5341248709242399,0.3947361829618692,0,0,0,11.807567171998032
2025-04-06 11:55:51.173164,user_6,6,11,55,0.5619012539467334,0.6526209904378127,0,1,0,106.27714393511222
2025-04-06 11:59:32.867674,user_4,6,11,59,0.1931506745110514,0.22675502056124427,1,0,0,157.38763246770714
2025-04-06 12:14:59.915369,user_3,6,12,14,0.7807890252136407,0.5844832306263378,0,0,1,215.5964704858299
2025-04-06 12:31:23.103180,user_7,6,12,31,0.3419427431965011,0.9710962968453694,1,1,0,92.73520448798197
2025-04-06 12:37:55.137988,user_5,6,12,37,0.33642966261158547,0.6673422365570582,1,1,0,82.97523202373479
2025-04-06 13:01:34.154641,user_5,6,13,1,0.17477014841659588,0.8776398096643248,1,1,0,142.17086375812985
2025-04-06 13:29:17.631816,user_6,6,13,29,0.7739907595733765,0.4494400325309964,1,0,1,17.862708675300293
2025-04-06 13:30:57.876289,user_1,6,13,30,0.6904859178161956,0.20338438282067658,1,1,0,24.481515914092302
2025-04-06 13:32:06.117031,user_2,6,13,32,0.4388398991433563,0.797627639929676,1,0,1,39.89605826021929
2025-04-06 13:55:11.693121,user_6,6,13,55,0.7808588477352078,0.8721122103909708,0,1,1,308.86383142527137
2025-04-06 14:21:37.259422,user_3,6,14,21,0.9711393213376578,0.6963828374750769,0,1,0,182.96200965783626
2025-04-06 14:21:55.595822,user_6,6,14,21,0.31407573404082056,0.5277062041653084,1,0,1,59.59934457184953
2025-04-06 14:58:23.088609,user_6,6,14,58,0.7833177600011072,0.32630827214368247,1,1,1,232.0490996858702
2025-04-06 15:05:02.448279,user_6,6,15,5,0.7664643876368122,0.6181207066683726,1,0,1,123.33594119600494
2025-04-06 15:05:32.175685,user_6,6,15,5,0.08800355529358617,0.6354222923428732,1,1,1,108.4431174545862
2025-04-06 15:10:16.344337,user_2,6,15,10,0.7567605388249454,0.5722748555290833,1,0,1,16.93602752939427
2025-04-06 15:44:15.165284,user_3,6,15,44,0.11849919520963759,0.24894491128330656,1,0,0,12.600145385360316
2025-04-06 15:56:11.522602,user_6,6,15,56,0.10059528942238749,0.27205817412396527,0,1,1,56.66434233375792
2025-04-06 16:02:58.472236,user_7,6,16,2,0.36691333295829964,0.5543853249153576,0,1,0,223.9693121055165
2025-04-06 16:30:42.536398,user_1,6,16,30,0.4132198491477126,0.17594129118644516,0,0,1,264.83988242914046
2025-04-06 16:35:56.170678,user_5,6,16,35,0.9507297291406451,0.5351243619171453,0,0,1,308.97257120027314
2025-04-06 17:26:11.762666,user_8,6,17,26,0.7206952938377968,0.5929164744735871,1,0,1,105.5994394770594
2025-04-06 17:26:21.027682,user_2,6,17,26,0.7548484659593185,0.9880990178792175,1,1,0,125.20415720334479
2025-04-06 17:36:55.565197,user_3,6,17,36,0.2485780960243964,0.8551495823312172,1,0,1,119.21702405133615
2025-04-06 18:11:29.018107,user_2,6,18,11,0.44752426909450005,0.4333789462038063,1,0,1,159.77508400506863
2025-04-06 18:49:42.092617,user_10,6,18,49,0.4897043515664201,0.8786051436462148,0,0,1,104.81698174902643
2025-04-06 18:55:16.919174,user_8,6,18,55,0.5479194667427921,0.24588098294703603,1,1,0,210.0372360288233
2025-04-06 19:03:08.526607,user_4,6,19,3,0.18123903720489565,0.6060886932028312,1,0,0,59.77545763331601
2025-04-06 19:25:33.746635,user_8,6,19,25,0.33547133551903563,0.8385724391096547,0,1,1,207.32189461677928
2025-04-06 20:07:38.166943,user_3,6,20,7,0.6548643551600064,0.13847495677542884,0,0,1,361.52487638522774
2025-04-06 21:16:41.548424,user_10,6,21,16,0.5803612644833913,0.9755489969107777,0,0,0,317.5479461268162
2025-04-06 21:42:12.945336,user_4,6,21,42,0.5083656746932301,0.7674602927458507,0,1,1,167.73867068615218
2025-04-06 22:18:14.309983,user_1,6,22,18,0.8935249733403333,0.6930621937907635,1,1,0,58.955521959416934
2025-04-06 23:35:32.872822,user_5,6,23,35,0.48619580761862147,0.6096827985897068,1,0,0,317.6018498248957
2025-04-07 00:17:13.766954,user_1,0,0,17,0.70272427721503,0.7880346723227678,1,1,0,20.40422433097409
2025-04-07 01:12:12.392407,user_6,0,1,12,0.8275738970921345,0.7945958216884184,1,1,0,322.63331900065697
2025-04-07 01:25:33.443552,user_1,0,1,25,0.9871779811453214,0.44810776366727156,0,0,1,607.005504098876
2025-04-07 01:49:38.751909,user_3,0,1,49,0.2590875670850248,0.9346529006441989,0,0,0,83.99615282048654
2025-04-07 01:54:31.105169,user_7,0,1,54,0.34161337795419877,0.8011182985953216,1,1,1,57.17785429399325
2025-04-07 02:04:51.764966,user_2,0,2,4,0.7819276434270303,0.31826326326698273,1,0,1,222.26509793798434
2025-04-07 02:05:44.940136,user_2,0,2,5,0.5064106753393061,0.2598632695371027,1,0,1,17.293346424784968
2025-04-07 02:06:02.591902,user_10,0,2,6,0.5007387628326203,0.1029099691784147,0,1,0,618.4517712458108
2025-04-07 02:06:36.825232,user_5,0,2,6,0.6993323772485602,0.1268984590769767,1,1,0,429.2433982959786
2025-04-07 03:05:09.731585,user_2,0,3,5,0.2415858232515532,0.38112431053720336,1,0,0,61.97799136641577
2025-04-07 03:07:41.146621,user_3,0,3,7,0.43350160170391494,0.454929788947759,1,0,0,250.49621479430053
2025-04-07 03:08:46.511796,user_10,0,3,8,0.9396126621595806,0.2718186309584831,0,0,0,770.2995422514889
2025-04-07 03:21:40.590858,user_4,0,3,21,0.4379581350986441,0.6427244887040685,0,1,1,191.34662583020437
2025-04-07 03:25:44.384677,user_6,0,3,25,0.967288109157665,0.4398454643637121,1,0,1,169.15728459922013
2025-04-07 03:38:28.398349,user_4,0,3,38,0.3661366230244759,0.5978657058817841,1,0,1,64.98373288593223
2025-04-07 03:55:06.319377,user_3,0,3,55,0.385402493103816,0.10303946950256965,1,0,1,152.86739288082185
2025-04-07 04:54:40.524561,user_6,0,4,54,0.13699074530989175,0.13194345924861028,0,1,0,352.5742856603373
2025-04-07 06:04:28.975275,user_7,0,6,4,0.5063636706115648,0.7579170721110983,0,0,1,393.02326850386487
2025-04-07 06:08:24.558991,user_4,0,6,8,0.9788544661234175,0.10374775689611826,1,0,1,81.46470034999054
2025-04-07 06:19:50.292150,user_3,0,6,19,0.5424848606060976,0.5352315391035098,1,1,0,203.1696009341849
2025-04-07 06:25:31.387180,user_2,0,6,25,0.58615967645904,0.5378915883565302,0,0,0,415.8007091363543
2025-04-07 06:29:37.745202,user_2,0,6,29,0.2116555123528816,0.4566758427839282,1,1,0,44.62412220418535
2025-04-07 06:42:12.663094,user_1,0,6,42,0.991871468869147,0.5409414445985499,1,0,1,100.50543675572386
2025-04-07 06:42:53.467670,user_6,0,6,42,0.8665550207643314,0.2552735688375582,1,1,1,636.3917494082705
2025-04-07 06:42:54.749367,user_8,0,6,42,0.37581259834152425,0.7679785513154336,1,0,1,295.98607627740097
2025-04-07 06:51:11.719213,user_6,0,6,51,0.8344802146420843,0.7814511837734559,1,1,1,437.2550011803949
2025-04-07 06:56:59.315643,user_1,0,6,56,0.4950888578280327,0.7535479356359607,0,0,1,158.02084838652382
2025-04-07 07:21:18.730581,user_1,0,7,21,0.9737003495418739,0.5109911625226697,0,1,1,309.8461512695943
2025-04-07 07:29:52.872160,user_2,0,7,29,0.21998786762265732,0.2489357263882923,1,0,0,165.76739559371865
2025-04-07 07:35:24.850500,user_2,0,7,35,0.934527262948257,0.7070309595433503,0,1,1,443.6958168178356
2025-04-07 07:40:16.192051,user_9,0,7,40,0.9806079338221609,0.11906140929036138,0,0,1,395.31646547870184
2025-04-07 07:41:47.945063,user_9,0,7,41,0.939702703461455,0.11776872282933448,1,0,1,293.2384272053281
2025-04-07 08:00:02.882779,user_3,0,8,0,0.2576593106000099,0.25885718239477384,1,1,1,206.3916718513524
2025-04-07 08:02:39.183560,user_9,0,8,2,0.8518734554487379,0.3165214511924536,1,1,0,220.04171015361518
2025-04-07 08:05:30.196547,user_8,0,8,5,0.8782824022539581,0.1737299749420484,1,0,0,224.95078184319433
